id,name,id_2,startDay,startTime,endDay,endTime,Car,Hov2,Hov3,Truck,Motorcycle,Rv,ablePri2AxlesAuto,ablePri3AxlesAuto,ablePri4AxlesAuto,ablePri2AxlesDualTire,ablePri3AxlesDualTire,ablePri4AxlesDualTire,ablePri2AxlesTNC,ablePri2AxlesTNCPool,ablePri2AxlesTaxi,ablePri2AxlesTaxiPool,ableSec2AxlesAuto,ableSec3AxlesAuto,ableSec4AxlesAuto,ableSec2AxlesDualTire,ableSec3AxlesDualTire,ableSec4AxlesDualTire,ableSec2AxlesTNC,ableSec2AxlesTNCPool,ableSec2AxlesTaxi,ableSec2AxlesTaxiPool,able22AxlesAuto,able23AxlesAuto,road,date
1031018,Harmony,-1,Monday,05:00:00,Friday,10:00:00,48.32,48.32,48.32,96.65,48.32,48.32,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031020,Enfield,-1,Monday,10:00:00,Friday,15:00:00,49.51,49.51,49.51,99.02,49.51,49.51,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031022,Taunton,-1,Tuesday,15:00:00,Saturday,19:00:00,1.22,1.22,1.22,2.44,1.22,1.22,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1031024,Highway,-1,Monday,15:00:00,Friday,19:00:00,51.81,51.81,51.81,103.62,51.81,51.81,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031026,Highway,-1,Monday,19:00:00,Friday,23:59:59,52.81,52.81,52.81,105.62,52.81,52.81,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031028,57/Bowmanville,-1,Saturday,00:00:00,Sunday,23:59:59,50.91,50.91,50.91,101.83,50.91,50.91,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031030,Darlington-Clarke,-1,Monday,00:00:00,Friday,05:00:00,52.47,52.47,52.47,104.94,52.47,52.47,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031032,Highway,-1,Monday,05:00:00,Tuesday,10:00:00,53.66,53.66,53.66,107.32,53.66,53.66,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030000,QEW,-1,Monday,05:00:00,Friday,10:00:00,3.67,3.67,3.67,7.34,3.67,3.67,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030002,Dundas,-1,Monday,10:00:00,Friday,15:00:00,4.15,4.15,4.15,8.3,4.15,4.15,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030004,Appleby,-1,Monday,15:00:00,Friday,19:00:00,6.15,6.15,6.15,12.29,6.15,6.15,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030006,Bronte,-1,Monday,19:00:00,Friday,23:59:59,8.3,8.3,8.3,16.6,8.3,8.3,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030008,Neyagawa,-1,Saturday,00:00:00,Sunday,23:59:59,10.86,10.86,10.86,21.72,10.86,10.86,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030010,Trafalgar,-1,Saturday,00:00:00,Sunday,23:59:59,12.54,12.54,12.54,25.07,12.54,12.54,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030012,Highway,-1,Monday,05:00:00,Wednesday,10:00:00,14.05,14.05,14.05,28.1,14.05,14.05,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030014,Britannia,-1,Monday,10:00:00,Friday,15:00:00,16.28,16.28,16.28,32.57,16.28,16.28,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030016,Derry,-1,Thursday,15:00:00,Friday,19:00:00,17.88,17.88,17.88,35.76,17.88,17.88,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030018,Highway,-1,Monday,19:00:00,Friday,23:59:59,19.18,19.18,19.18,38.36,19.18,19.18,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030020,Mississauga,-1,Saturday,00:00:00,Sunday,23:59:59,21.86,21.86,21.86,43.71,21.86,21.86,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030022,Mavis,-1,Monday,00:00:00,Friday,05:00:00,23.49,23.49,23.49,46.99,23.49,23.49,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030024,Hurontario,-1,Monday,05:00:00,Friday,10:00:00,24.66,24.66,24.66,49.32,24.66,24.66,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030026,Highway,-1,Monday,10:00:00,Friday,15:00:00,25.75,25.75,25.75,51.49,25.75,25.75,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030028,Dixie,-1,Tuesday,15:00:00,Saturday,19:00:00,26.87,26.87,26.87,53.74,26.87,26.87,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030030,Bramalea,-1,Monday,15:00:00,Friday,19:00:00,2.56,2.56,2.56,5.11,2.56,2.56,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030032,Airport,-1,Monday,19:00:00,Friday,23:59:59,29.23,29.23,29.23,58.45,29.23,29.23,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030034,Goreway,-1,Saturday,00:00:00,Sunday,23:59:59,2.58,2.58,2.58,5.17,2.58,2.58,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030036,Highway,-1,Monday,00:00:00,Friday,05:00:00,31.56,31.56,31.56,63.12,31.56,31.56,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030040,Highway,-1,Monday,05:00:00,Tuesday,10:00:00,32.24,32.24,32.24,64.47,32.24,32.24,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030042,Pine,-1,Wednesday,10:00:00,Friday,15:00:00,34.31,34.31,34.31,68.62,34.31,34.31,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030044,Weston,-1,Monday,15:00:00,Friday,19:00:00,35.42,35.42,35.42,70.83,35.42,35.42,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030046,Highway,-1,Monday,19:00:00,Friday,23:59:59,35.77,35.77,35.77,71.54,35.77,35.77,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030048,Jane,-1,Saturday,00:00:00,Sunday,23:59:59,36.37,36.37,36.37,72.74,36.37,36.37,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030050,Keele,-1,Monday,00:00:00,Friday,05:00:00,37.49,37.49,37.49,74.98,37.49,37.49,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030052,Dufferin,-1,Monday,05:00:00,Friday,10:00:00,39.29,39.29,39.29,78.58,39.29,39.29,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030054,Bathurst,-1,Monday,10:00:00,Friday,15:00:00,40.41,40.41,40.41,80.82,40.41,40.41,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030056,Yonge,-1,Monday,15:00:00,Friday,19:00:00,41.52,41.52,41.52,83.03,41.52,41.52,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030058,Bayview,-1,Monday,19:00:00,Friday,23:59:59,42.5,42.5,42.5,85,42.5,42.5,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030060,Leslie,-1,Saturday,00:00:00,Sunday,23:59:59,43.56,43.56,43.56,87.12,43.56,43.56,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030062,Highway,-1,Saturday,00:00:00,Sunday,23:59:59,44.07,44.07,44.07,88.14,44.07,44.07,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030064,Woodbine,-1,Monday,05:00:00,Wednesday,10:00:00,44.52,44.52,44.52,89.03,44.52,44.52,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030066,Warden,-1,Monday,10:00:00,Friday,15:00:00,45.42,45.42,45.42,90.85,45.42,45.42,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030068,Kennedy,-1,Thursday,15:00:00,Friday,19:00:00,46.26,46.26,46.26,92.53,46.26,46.26,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030070,McCowan,-1,Monday,19:00:00,Friday,23:59:59,47.23,47.23,47.23,94.46,47.23,47.23,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030072,Markham,-1,Saturday,00:00:00,Sunday,23:59:59,48.15,48.15,48.15,96.3,48.15,48.15,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030074,Ninth,-1,Monday,00:00:00,Friday,05:00:00,49.05,49.05,49.05,98.11,49.05,49.05,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030076,Donald,-1,Monday,05:00:00,Friday,10:00:00,49.79,49.79,49.79,99.58,49.79,49.79,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030078,York,-1,Monday,10:00:00,Friday,15:00:00,51.09,51.09,51.09,102.17,51.09,51.09,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030080,Brock,-1,Tuesday,15:00:00,Saturday,19:00:00,54.51,54.51,54.51,109.02,54.51,54.51,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1031002,Lake,-1,Monday,15:00:00,Friday,19:00:00,56.23,56.23,56.23,112.46,56.23,56.23,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1031004,Highway,-1,Monday,19:00:00,Friday,23:59:59,1.17,1.17,1.17,2.34,1.17,1.17,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1031006,Taunton,-1,Saturday,00:00:00,Sunday,23:59:59,57.64,57.64,57.64,115.27,57.64,57.64,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031008,Dundas,-1,Monday,00:00:00,Friday,05:00:00,58.61,58.61,58.61,117.23,58.61,58.61,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1031010,Highway,-1,Monday,05:00:00,Tuesday,10:00:00,58.9,58.9,58.9,117.8,58.9,58.9,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1031012,Baldwin,-1,Wednesday,10:00:00,Friday,15:00:00,57.4,57.4,57.4,114.8,57.4,57.4,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1031014,Thickson,-1,Monday,15:00:00,Friday,19:00:00,57.78,57.78,57.78,115.55,57.78,57.78,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031016,Simcoe,-1,Monday,19:00:00,Friday,23:59:59,58.61,58.61,58.61,117.22,58.61,58.61,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1031018,Harmony,-1,Saturday,00:00:00,Sunday,23:59:59,59.38,59.38,59.38,118.77,59.38,59.38,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031020,Enfield,-1,Monday,00:00:00,Friday,05:00:00,60.57,60.57,60.57,121.14,60.57,60.57,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031022,Taunton,-1,Monday,05:00:00,Friday,10:00:00,1.22,1.22,1.22,2.44,1.22,1.22,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031024,Highway,-1,Monday,10:00:00,Friday,15:00:00,62.87,62.87,62.87,125.74,62.87,62.87,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031026,Highway,-1,Monday,15:00:00,Friday,19:00:00,63.87,63.87,63.87,127.74,63.87,63.87,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031028,57/Bowmanville,-1,Monday,19:00:00,Friday,23:59:59,61.97,61.97,61.97,123.95,61.97,61.97,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031030,Darlington-Clarke,-1,Saturday,00:00:00,Sunday,23:59:59,63.53,63.53,63.53,127.06,63.53,63.53,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1031032,Highway,-1,Saturday,00:00:00,Sunday,23:59:59,64.72,64.72,64.72,129.44,64.72,64.72,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030000,QEW,-1,Saturday,00:00:00,Sunday,23:59:59,3.67,3.67,3.67,7.34,3.67,3.67,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030002,Dundas,-1,Monday,05:00:00,Wednesday,10:00:00,4.15,4.15,4.15,8.3,4.15,4.15,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030004,Appleby,-1,Monday,10:00:00,Friday,15:00:00,6.15,6.15,6.15,12.29,6.15,6.15,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030006,Bronte,-1,Thursday,15:00:00,Friday,19:00:00,8.3,8.3,8.3,16.6,8.3,8.3,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030008,Neyagawa,-1,Monday,19:00:00,Friday,23:59:59,10.86,10.86,10.86,21.72,10.86,10.86,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030010,Trafalgar,-1,Saturday,00:00:00,Sunday,23:59:59,12.54,12.54,12.54,25.07,12.54,12.54,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030012,Highway,-1,Monday,00:00:00,Friday,05:00:00,14.05,14.05,14.05,28.1,14.05,14.05,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030014,Britannia,-1,Monday,05:00:00,Friday,10:00:00,16.28,16.28,16.28,32.57,16.28,16.28,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030016,Derry,-1,Monday,10:00:00,Friday,15:00:00,17.88,17.88,17.88,35.76,17.88,17.88,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030018,Highway,-1,Tuesday,15:00:00,Saturday,19:00:00,19.18,19.18,19.18,38.36,19.18,19.18,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030020,Mississauga,-1,Monday,15:00:00,Friday,19:00:00,21.86,21.86,21.86,43.71,21.86,21.86,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030022,Mavis,-1,Monday,19:00:00,Friday,23:59:59,23.49,23.49,23.49,46.99,23.49,23.49,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030024,Hurontario,-1,Saturday,00:00:00,Sunday,23:59:59,24.66,24.66,24.66,49.32,24.66,24.66,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030026,Highway,-1,Monday,00:00:00,Friday,05:00:00,25.75,25.75,25.75,51.49,25.75,25.75,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030028,Dixie,-1,Monday,05:00:00,Tuesday,10:00:00,26.87,26.87,26.87,53.74,26.87,26.87,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030030,Bramalea,-1,Wednesday,10:00:00,Friday,15:00:00,2.56,2.56,2.56,5.11,2.56,2.56,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030032,Airport,-1,Monday,15:00:00,Friday,19:00:00,29.23,29.23,29.23,58.45,29.23,29.23,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030034,Goreway,-1,Monday,19:00:00,Friday,23:59:59,2.58,2.58,2.58,5.17,2.58,2.58,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030036,Highway,-1,Saturday,00:00:00,Sunday,23:59:59,31.56,31.56,31.56,63.12,31.56,31.56,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030040,Highway,-1,Monday,00:00:00,Friday,05:00:00,32.24,32.24,32.24,64.47,32.24,32.24,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030042,Pine,-1,Monday,05:00:00,Friday,10:00:00,34.31,34.31,34.31,68.62,34.31,34.31,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030044,Weston,-1,Monday,10:00:00,Friday,15:00:00,35.42,35.42,35.42,70.83,35.42,35.42,106,54,31,13,240,211,218,200,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030046,Highway,-1,Monday,15:00:00,Friday,19:00:00,35.77,35.77,35.77,71.54,35.77,35.77,,64,32,16,240,228,241,234,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030048,Jane,-1,Monday,19:00:00,Friday,23:59:59,36.37,36.37,36.37,72.74,36.37,36.37,110,57,30,13,254,205,250,216,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030050,Keele,-1,Saturday,00:00:00,Sunday,23:59:59,37.49,37.49,37.49,74.98,37.49,37.49,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030052,Dufferin,-1,Saturday,00:00:00,Sunday,23:59:59,39.29,39.29,39.29,78.58,39.29,39.29,103,52,25,10,254,209,228,236,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030054,Bathurst,-1,Monday,05:00:00,Wednesday,10:00:00,40.41,40.41,40.41,80.82,40.41,40.41,127,52,23,13,212,225,255,205,7,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030056,Yonge,-1,Monday,10:00:00,Friday,15:00:00,41.52,41.52,41.52,83.03,41.52,41.52,119,59,31,13,223,211,212,237,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-11-1955
1030058,Bayview,-1,Thursday,15:00:00,Friday,19:00:00,42.5,42.5,42.5,85,42.5,42.5,126,57,31,14,200,210,231,240,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030060,Leslie,-1,Monday,19:00:00,Friday,23:59:59,43.56,43.56,43.56,87.12,43.56,43.56,128,64,32,16,221,252,226,221,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1030062,Highway,-1,Saturday,00:00:00,Sunday,23:59:59,44.07,44.07,44.07,88.14,44.07,44.07,115,63,29,12,231,248,227,207,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030064,Woodbine,-1,Monday,00:00:00,Friday,05:00:00,44.52,44.52,44.52,89.03,44.52,44.52,123,58,25,11,202,255,219,248,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030066,Warden,-1,Monday,05:00:00,Friday,10:00:00,45.42,45.42,45.42,90.85,45.42,45.42,126,59,29,13,237,254,231,222,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030068,Kennedy,-1,Monday,10:00:00,Friday,15:00:00,46.26,46.26,46.26,92.53,46.26,46.26,126,53,26,12,245,238,200,209,6,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030070,McCowan,-1,Tuesday,15:00:00,Saturday,19:00:00,47.23,47.23,47.23,94.46,47.23,47.23,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1030072,Markham,-1,Monday,15:00:00,Friday,19:00:00,48.15,48.15,48.15,96.3,48.15,48.15,119,64,28,15,235,243,224,204,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030074,Ninth,-1,Monday,19:00:00,Friday,23:59:59,49.05,49.05,49.05,98.11,49.05,49.05,128,64,32,16,223,217,203,229,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1030076,Donald,-1,Saturday,00:00:00,Sunday,23:59:59,49.79,49.79,49.79,99.58,49.79,49.79,117,57,29,10,220,253,200,236,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1030078,York,-1,Monday,00:00:00,Friday,05:00:00,51.09,51.09,51.09,102.17,51.09,51.09,126,52,30,12,249,213,222,214,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,01-12-1955
1030080,Brock,-1,Monday,05:00:00,Tuesday,10:00:00,54.51,54.51,54.51,109.02,54.51,54.51,110,56,31,13,205,239,200,255,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031002,Lake,-1,Wednesday,10:00:00,Friday,15:00:00,56.68,56.68,56.68,113.36,56.68,56.68,105,53,23,16,232,251,242,239,8,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
1031006,Taunton,-1,Monday,15:00:00,Friday,19:00:00,58.45,58.45,58.45,116.9,58.45,58.45,127,56,24,15,212,236,247,225,5,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031008,Dundas,-1,Monday,19:00:00,Friday,23:59:59,59.68,59.68,59.68,119.37,59.68,59.68,119,60,26,16,239,249,224,202,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,04-12-1955
1031010,Highway,-1,Saturday,00:00:00,Sunday,23:59:59,60.04,60.04,60.04,120.09,60.04,60.04,,64,32,16,221,213,211,215,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-12-1955
1031012,Baldwin,-1,Monday,00:00:00,Friday,05:00:00,58.16,58.16,58.16,116.31,58.16,58.16,123,50,21,16,208,230,220,231,6,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,ETR 407,01-11-1955
1031014,Thickson,-1,Monday,05:00:00,Friday,10:00:00,58.63,58.63,58.63,117.25,58.63,58.63,119,57,31,10,210,201,250,243,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,ETR 407,04-12-1955
